rep_id,first_name,last_name,rep_name,site,queue_name,department,job_role,can_transfer_departments,tenure_months,months_on_job,tenure_band,primary_skill_tag,secondary_skill_tag,primary_skill_label,secondary_skill_label,strengths,weaknesses,strain_tier,pressure_index_baseline,experiment_condition,qa_score,fcr_30d,repeat_contact_rate,aht_secs,csat_proxy,transfer_rate,escalation_rate,productivity_index,burnout_index,resilience_index,volatility_index,compliance_risk,gaming_propensity,misinformation_risk,policy_accuracy,discovery_skill,conflict_tolerance,technical_skill,credit_discipline,ownership_bias,emotional_regulation,aht_pressure_bias,strain_score,weakness_tags,strength_tags
REP00237,Owen,Hernandez,Owen Hernandez,NovaWireless,General Support,Call Center,Customer Service Representative,False,114,114,senior,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6409,0.7469,0.215,526.25,0.6678,0.097,0.1506,0.7429,0.3997,0.8881,0.4882,0.1997,0.2542,0.03,0.5773630343166768,0.660342717258262,0.3032705649157581,0.6138814068743571,0.8839631782945736,0.5727315074531174,0.46511007338225474,0.5297512957790999,0.45612131408019224,escalation_prone,balanced
REP00238,Hazel,Watson,Hazel Watson,NovaWireless,General Support,Call Center,Customer Service Representative,False,41,41,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6646,0.7363,0.2342,531.18,0.7013,0.0162,0.0592,0.6565,0.4024,0.9056,0.5859,0.3217,0.3392,0.1367,0.6487055990367248,0.601591187270502,0.7561942517343905,0.6349400617185277,0.5884205426356589,0.6581543516589197,0.33475650433622417,0.42386183124474397,0.48340439568504284,reactive_under_stress,deescalation_strong
REP00239,Isabella,Morgan,Isabella Morgan,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,40,senior,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6467,0.682,0.2836,532.76,0.6738,0.0556,0.0773,0.6248,0.413,0.9875,0.3901,0.4132,0.3898,0.0656,0.5948223961468996,0.4504283965728274,0.6665014866204162,0.5331432079990082,0.36676356589147285,0.719183262542074,0.5959973315543695,0.4545050890981516,0.3478288048698152,none,balanced
REP00240,Ariana,Wright,Ariana Wright,NovaWireless,General Support,Call Center,Customer Service Representative,False,3,3,new,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.6069,0.6782,0.2859,552.39,0.6761,0.1229,0.0736,0.5922,0.4159,0.9928,0.4471,0.397,0.4311,0.404,0.47501505117399156,0.443390452876377,0.684836471754212,0.46800104640309725,0.40600775193798444,0.7306319121654112,0.5199466310873915,0.4142763536608859,0.36897764372252884,none,balanced
REP00241,Elena,Watson,Elena Watson,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,33,senior,billing_resolution,porting_transfer,billing_support,porting_support,billing_resolution|porting_transfer|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.7397,0.754,0.1619,500.43,0.7817,0.1002,0.0631,0.7293,0.3523,0.8755,0.4831,0.2222,0.2456,0.0096,0.8747742323901265,0.822827417380661,0.7368681863230921,0.7723747092471724,0.8294573643410852,0.7649402949190574,0.4719146097398266,0.5009956705462171,0.42080349131160544,none,thorough_probe|policy_expert|accountability_driven
REP00242,Elena,Gupta,Elena Gupta,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,27,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,high,0.1359,goodhart_baseline,0.6024,0.6688,0.3508,530.06,0.7146,0.0488,0.1283,0.6473,0.5158,0.7105,0.4583,0.4598,0.4999,0.1774,0.46146899458157753,0.2447980416156671,0.4137760158572844,0.4482696503098127,0.25387596899224807,0.416799066356788,0.505003335557038,0.5040826991427613,0.696064531262972,discovery_gap|credit_leak_risk,balanced
REP00243,David,Harris,David Harris,NovaWireless,General Support,Call Center,Customer Service Representative,False,9,9,mid,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.6775,0.6442,0.2792,548.44,0.6811,0.0762,0.0605,0.6318,0.4086,1.0,0.4522,0.3302,0.3641,0.2551,0.687537627934979,0.4638922888616891,0.7497522299306243,0.5273916427516085,0.5678294573643411,0.7496323529411765,0.5131420947298199,0.516377171215881,0.35842234515034843,none,balanced
REP00244,Elizabeth,Bell,Elizabeth Bell,NovaWireless,General Support,Call Center,Customer Service Representative,False,5,5,new,general_support,network_service,general_support,tech_support,general_support|network_service|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.5489,0.758,0.2234,539.99,0.635,0.1146,0.1129,0.6494,0.4371,0.8274,0.3636,0.2283,0.2085,0.4147,0.30042143287176415,0.6346389228886169,0.4900891972249751,0.4907125085505774,0.8146802325581395,0.429739842122135,0.6313542361574382,0.3840449303399769,0.490249494340639,policy_confusion,balanced
REP00245,Caleb,Murphy,Caleb Murphy,NovaWireless,General Support,Call Center,Customer Service Representative,False,14,14,mid,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.4861,0.6484,0.1913,526.12,0.7517,0.074,0.123,0.6201,0.3436,1.0,0.5437,0.2478,0.1993,0.2316,0.11137868753762786,0.7328641370869033,0.4400396432111,0.24510208156864846,0.7674418604651163,0.8794117647058823,0.39106070713809205,0.4942692705683663,0.33529038358369306,policy_confusion,accountability_driven
REP00246,Zoe,Gray,Zoe Gray,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,device_support,general_support,device_support,general_support,device_support|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.7107,0.7384,0.104,556.1,0.7506,0.0852,0.1009,0.6805,0.4112,0.8996,0.1996,0.3729,0.3897,0.0866,0.7874774232390126,1.0,0.5495540138751238,0.7072209283275294,0.4643895348837209,0.7406049647379387,0.8501667778519013,0.45443968008416663,0.3417760400141395,none,thorough_probe|policy_expert
REP00247,Thomas,Green,Thomas Green,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,29,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6807,0.6603,0.304,536.35,0.7387,0.01,0.1061,0.6457,0.304,1.0,0.1745,0.1701,0.1835,0.0564,0.6971703792895845,0.3880048959608323,0.5237859266600594,0.5544026696558206,0.9556686046511628,0.8555147058823529,0.8836557705136758,0.5135688519276049,0.15110644053056743,none,accountability_driven
REP00248,Jake,Clark,Jake Clark,NovaWireless,General Support,Call Center,Customer Service Representative,False,121,121,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,high,0.1359,goodhart_baseline,0.6958,0.6462,0.2951,527.67,0.6847,0.01,0.1076,0.6554,0.5549,0.809,0.4971,0.3265,0.3187,0.0863,0.74262492474413,0.41523867809057535,0.5163528245787907,0.5576923906874771,0.5767926356589147,0.4960320163487738,0.4532354903268846,0.5465349949760802,0.667022933255851,none,balanced
REP00249,Brittany,Lee,Brittany Lee,NovaWireless,General Support,Call Center,Customer Service Representative,False,88,88,senior,billing_resolution,porting_transfer,billing_support,porting_support,billing_resolution|porting_transfer|generalist,none_flagged,low,0.1359,goodhart_baseline,0.5801,0.6484,0.2363,506.05,0.7456,0.0628,0.0905,0.7176,0.3938,0.9881,0.2276,0.3271,0.3683,0.1114,0.394340758579169,0.5951652386780906,0.6010901883052526,0.38658311708941906,0.5753391472868217,0.8519859953518192,0.8128085390260174,0.6302525341666927,0.2646438647267831,none,accountability_driven
REP00250,Adam,Smith,Adam Smith,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6535,0.7652,0.1903,533.54,0.7044,0.0592,0.0241,0.6632,0.4086,0.9311,0.3888,0.344,0.3309,0.1223,0.6152919927754364,0.7359241126070992,0.9301288404360754,0.6580733468150686,0.5343992248062016,0.6985940254848534,0.5977318212141427,0.3933662339520081,0.38936695309061015,none,deescalation_strong
